name,genre,time,year,country,lang,production bdget,domestic gross,world wide gross,rate,neto income
951,7.0,105.0,1999,66.0,21.0,60000000.0,73648220.0,165048220.0,6.2,105048220.0
952,5.0,111.0,2009,66.0,21.0,60000000.0,72091016.0,252091000.0,6.1,192091000.0
953,1.0,89.0,2003,2.0,21.0,60000000.0,66723216.0,90558584.0,2.9,30558584.0
954,11.0,90.0,2008,22.0,21.0,60000000.0,64506870.0,162778380.0,8.3,102778380.0
955,11.0,99.0,2016,66.0,21.0,60000000.0,62524260.0,195194080.0,5.0,135194080.0
956,6.0,127.0,2000,66.0,21.0,60000000.0,61322856.0,71719930.0,5.5,11719930.0
957,3.0,98.0,2006,66.0,21.0,60000000.0,61123570.0,87123570.0,9.3,27123570.0
958,3.0,89.0,1996,66.0,21.0,60000000.0,60592388.0,129832390.0,3.8,69832390.0
959,0.0,122.0,2004,66.0,21.0,60000000.0,59623960.0,99823960.0,6.6,39823960.0
960,0.0,118.0,2016,66.0,21.0,60000000.0,58697076.0,159946500.0,4.2,99946500.0
961,3.0,119.0,2017,66.0,21.0,60000000.0,58060184.0,175863780.0,4.5,115863780.0
962,11.0,138.0,1998,66.0,21.0,60000000.0,57833604.0,57833604.0,9.5,-2166396.0
963,6.0,120.0,1998,66.0,21.0,60000000.0,56709980.0,56709980.0,6.1,-3290020.0
964,6.0,124.0,2015,66.0,21.0,60000000.0,56451230.0,101134056.0,8.0,41134056.0
965,1.0,96.0,2012,66.0,21.0,60000000.0,56003052.0,108119660.0,7.2,48119660.0
966,11.0,124.0,1997,66.0,21.0,60000000.0,54956940.0,159356940.0,7.7,99356940.0
967,11.0,115.0,2003,66.0,21.0,60000000.0,53789310.0,98819790.0,4.5,38819790.0
968,6.0,124.0,1996,66.0,21.0,60000000.0,51045800.0,100645800.0,9.2,40645800.0
969,1.0,93.0,2008,65.0,21.0,60000000.0,50877144.0,90482320.0,8.4,30482320.0
970,1.0,96.0,2014,66.0,21.0,60000000.0,50837304.0,111898744.0,6.3,51898744.0
971,0.0,98.0,2002,66.0,13.0,60000000.0,50586000.0,104429624.0,7.5,44429624.0
972,0.0,105.0,2014,66.0,21.0,60000000.0,50577412.0,131377410.0,5.3,71377410.0
973,0.0,110.0,1995,66.0,21.0,60000000.0,50024084.0,104324080.0,3.8,44324080.0
974,3.0,115.0,2005,66.0,21.0,60000000.0,48478010.0,101292344.0,4.3,41292344.0
975,2.0,132.0,2018,66.0,21.0,60000000.0,47836280.0,70893784.0,7.3,10893784.0
976,0.0,109.0,1997,66.0,21.0,60000000.0,47795016.0,160700000.0,3.9,100700000.0
977,11.0,126.0,2007,66.0,21.0,60000000.0,47003584.0,95538560.0,8.0,35538560.0
978,3.0,104.0,1998,66.0,21.0,60000000.0,46850560.0,68337000.0,7.3,8337000.0
979,0.0,110.0,2013,66.0,21.0,60000000.0,46000904.0,104100904.0,7.4,44100904.0
980,1.0,90.0,2017,66.0,21.0,60000000.0,45020280.0,197578600.0,5.4,137578600.0
981,6.0,141.0,2018,66.0,21.0,60000000.0,44936544.0,105703330.0,6.7,45703330.0
982,3.0,97.0,2009,66.0,21.0,60000000.0,43337280.0,57604724.0,2.3,-2395276.0
983,11.0,120.0,2010,65.0,21.0,60000000.0,43313890.0,82812456.0,4.9,22812456.0
984,1.0,116.0,2002,66.0,21.0,60000000.0,43254410.0,67312824.0,4.9,7312824.0
985,0.0,101.0,2002,65.0,21.0,60000000.0,43061984.0,82150184.0,4.9,22150184.0
986,1.0,97.0,2009,66.0,21.0,60000000.0,42194060.0,108996110.0,4.0,48996110.0
987,3.0,125.0,2009,66.0,21.0,60000000.0,40572824.0,81079570.0,7.7,21079570.0
988,11.0,110.0,2008,66.0,21.0,60000000.0,40081410.0,78481410.0,3.7,18481410.0
989,6.0,135.0,2009,66.0,21.0,60000000.0,37491364.0,124514010.0,7.5,64514010.0
990,11.0,127.0,2009,66.0,21.0,60000000.0,37017956.0,88832210.0,8.1,28832210.0
991,3.0,94.0,1999,66.0,21.0,60000000.0,36850100.0,36850100.0,3.0,-23149900.0
992,11.0,110.0,2006,66.0,21.0,60000000.0,36280696.0,78080696.0,6.4,18080696.0
993,6.0,111.0,2012,66.0,21.0,60000000.0,35763136.0,47818910.0,6.6,-12181090.0
994,10.0,100.0,2003,66.0,21.0,60000000.0,35327628.0,121327630.0,4.8,61327630.0
995,7.0,110.0,1997,66.0,21.0,60000000.0,33956610.0,33956610.0,3.4,-26043390.0
996,11.0,111.0,1998,66.0,21.0,60000000.0,32983332.0,32983332.0,4.0,-27016668.0
997,3.0,123.0,2000,66.0,21.0,60000000.0,32522352.0,47371190.0,9.2,-12628810.0
998,11.0,118.0,2019,66.0,21.0,60000000.0,32138862.0,62599160.0,4.9,2599160.0
999,3.0,96.0,2002,66.0,21.0,60000000.0,32122248.0,54994756.0,3.9,-5005244.0
1000,6.0,117.0,2009,65.0,21.0,60000000.0,31853584.0,38522450.0,7.1,-21477550.0
1001,1.0,130.0,2013,10.0,21.0,60000000.0,31165420.0,75965570.0,5.8,15965570.0
1002,6.0,123.0,2000,66.0,21.0,60000000.0,30695228.0,39235490.0,6.7,-20764510.0
1003,11.0,103.0,2002,25.0,21.0,60000000.0,30063804.0,30317424.0,6.2,-29682576.0
1004,7.0,87.0,2011,66.0,21.0,60000000.0,29136626.0,84154024.0,4.6,24154024.0
1005,1.0,86.0,2006,65.0,21.0,60000000.0,28426748.0,147985380.0,7.2,87985380.0
1006,0.0,101.0,2005,66.0,21.0,60000000.0,26873932.0,71073940.0,3.2,11073940.0
1007,7.0,95.0,1997,66.0,21.0,60000000.0,26673242.0,26673952.0,6.1,-33326048.0
1008,1.0,85.0,2003,66.0,21.0,60000000.0,26483452.0,80767890.0,5.6,20767890.0
1009,7.0,105.0,2005,66.0,21.0,60000000.0,25473092.0,49473092.0,2.8,-10526908.0
1010,1.0,110.0,1998,66.0,21.0,60000000.0,23385416.0,48585416.0,9.0,-11414584.0
1011,11.0,121.0,2006,66.0,21.0,60000000.0,22672812.0,49238524.0,8.6,-10761476.0
1012,3.0,123.0,1999,66.0,21.0,60000000.0,22508688.0,35319690.0,3.0,-24680310.0
1013,0.0,102.0,2008,66.0,21.0,60000000.0,19806188.0,39006188.0,2.5,-20993812.0
1014,11.0,132.0,2001,66.0,21.0,60000000.0,18208078.0,20541668.0,7.0,-39458332.0
1015,1.0,106.0,2009,25.0,21.0,60000000.0,17303424.0,66655936.0,4.5,6655936.0
1016,0.0,103.0,2020,25.0,21.0,60000000.0,15162470.0,44458220.0,7.0,-15541780.0
1017,11.0,90.0,2000,66.0,21.0,60000000.0,14218868.0,14816494.0,0.9,-45183506.0
1018,6.0,139.0,2006,66.0,21.0,60000000.0,13090630.0,14816379.0,6.7,-45183621.0
1019,6.0,118.0,2014,66.0,21.0,60000000.0,12600231.0,29575032.0,7.1,-30424968.0
1020,3.0,113.0,1998,66.0,21.0,60000000.0,12069719.0,12069719.0,2.4,-47930281.0
1021,1.0,90.0,2008,66.0,21.0,60000000.0,11803254.0,50648810.0,3.5,-9351190.0
1022,11.0,150.0,2021,66.0,21.0,60000000.0,11338107.0,37541200.0,8.6,-22458800.0
1023,0.0,132.0,2005,2.0,21.0,60000000.0,10166502.0,10597070.0,6.6,-49402930.0
1024,1.0,80.0,2016,13.0,21.0,60000000.0,9420546.0,24148488.0,4.7,-35851512.0
1025,0.0,107.0,2015,66.0,21.0,60000000.0,7696134.0,30396134.0,3.0,-29603866.0
1026,1.0,91.0,2020,66.0,21.0,60000000.0,4810790.0,4810790.0,5.0,-55189210.0
1027,0.0,127.0,2008,25.0,21.0,60000000.0,4775656.0,13233220.0,2.2,-46766780.0
1028,6.0,127.0,2003,66.0,21.0,60000000.0,4426297.0,11427090.0,7.2,-48572910.0
1029,0.0,118.0,2016,13.0,36.0,60000000.0,709982.0,194058500.0,6.3,134058500.0
1030,11.0,113.0,2019,65.0,21.0,60000000.0,300460.0,2369336.0,8.6,-57630664.0
1031,1.0,86.0,2018,66.0,21.0,59000000.0,43242870.0,87527650.0,3.6,28527650.0
1032,1.0,132.0,2019,65.0,21.0,59000000.0,16790790.0,28296984.0,5.5,-30703016.0
1033,0.0,107.0,2016,66.0,21.0,58000000.0,363070720.0,784157100.0,9.0,726157100.0
1034,6.0,132.0,2014,66.0,21.0,58000000.0,350126370.0,547326400.0,8.4,489326400.0
1035,7.0,103.0,2015,66.0,21.0,58000000.0,80069460.0,158911570.0,8.1,100911570.0
1036,0.0,110.0,1988,66.0,21.0,58000000.0,53715612.0,188715620.0,4.5,130715620.0
1037,10.0,125.0,1995,66.0,21.0,58000000.0,53458320.0,87100000.0,4.3,29100000.0
1038,0.0,120.0,2012,66.0,21.0,58000000.0,49876376.0,50365496.0,5.7,-7634504.0
1039,10.0,95.0,2005,66.0,21.0,58000000.0,48318130.0,100687080.0,7.5,42687080.0
1040,3.0,119.0,2013,66.0,21.0,58000000.0,44672764.0,93672770.0,5.1,35672770.0
1041,1.0,90.0,2000,66.0,21.0,58000000.0,35231364.0,59431364.0,2.0,1431364.0
1042,10.0,114.0,2008,66.0,21.0,58000000.0,31373938.0,41348628.0,3.8,-16651372.0
1043,11.0,103.0,2017,65.0,21.0,58000000.0,30234022.0,101815660.0,7.7,43815660.0
1044,10.0,103.0,2009,66.0,21.0,58000000.0,29580088.0,80480570.0,6.1,22480570.0
1045,6.0,134.0,2008,25.0,21.0,58000000.0,1802521.0,31627370.0,6.5,-26372630.0
1046,3.0,145.0,2008,66.0,21.0,57500000.0,152647260.0,415247260.0,7.7,357747260.0
1047,7.0,97.0,2010,10.0,21.0,57500000.0,60128570.0,295874180.0,4.8,238374180.0
1048,3.0,115.0,2012,66.0,21.0,57500000.0,36931090.0,58879680.0,9.1,1379680.0
1049,7.0,144.0,1997,66.0,21.0,57000000.0,61007424.0,153007420.0,6.7,96007420.0
1050,0.0,95.0,2012,64.0,21.0,57000000.0,51774000.0,149217360.0,3.1,92217360.0
1051,1.0,110.0,1996,57.0,21.0,57000000.0,51364680.0,104364680.0,6.0,47364680.0
1052,0.0,91.0,2004,4.0,21.0,57000000.0,28328132.0,38329110.0,5.2,-18670890.0
1053,6.0,129.0,2001,22.0,21.0,57000000.0,25528496.0,62097496.0,8.1,5097496.0
1054,9.0,124.0,2014,66.0,21.0,56200000.0,128002370.0,212550580.0,9.1,156350580.0
1055,3.0,106.0,2003,66.0,21.0,56000000.0,135560940.0,195484540.0,9.1,139484540.0
1056,3.0,95.0,2005,10.0,21.0,56000000.0,113006880.0,198006880.0,8.1,142006880.0
1057,0.0,86.0,2004,66.0,21.0,56000000.0,46213824.0,47856384.0,5.9,-8143616.0
1058,1.0,118.0,2015,13.0,13.0,56000000.0,32766.0,359295580.0,7.7,303295580.0
1059,11.0,122.0,2019,66.0,21.0,55000000.0,335451300.0,1072507500.0,3.3,1017507500.0
1060,6.0,142.0,1994,66.0,21.0,55000000.0,330151140.0,679838300.0,9.5,624838300.0
1061,1.0,91.0,2007,66.0,21.0,55000000.0,217326980.0,362605020.0,7.4,307605020.0
1062,6.0,134.0,2018,65.0,21.0,55000000.0,216303340.0,886918340.0,8.5,831918340.0
1063,10.0,117.0,2005,66.0,21.0,55000000.0,177784260.0,366784260.0,6.2,311784260.0
1064,3.0,108.0,2000,66.0,21.0,55000000.0,166225040.0,330425020.0,7.9,275425020.0
1065,6.0,117.0,2006,66.0,21.0,55000000.0,162586030.0,307311100.0,6.9,252311100.0
1066,1.0,81.0,1995,66.0,2.0,55000000.0,141579780.0,347100000.0,7.0,292100000.0
1067,1.0,143.0,1978,51.0,21.0,55000000.0,134218020.0,300200000.0,7.0,245200000.0
1068,3.0,95.0,1996,66.0,21.0,55000000.0,128814020.0,273814000.0,6.7,218814000.0
1069,6.0,118.0,2017,66.0,21.0,55000000.0,114434010.0,381367040.0,4.8,326367040.0
1070,6.0,133.0,2013,66.0,21.0,55000000.0,107136420.0,220648200.0,8.9,165648200.0
1071,1.0,92.0,1997,66.0,21.0,55000000.0,105263256.0,174463260.0,8.6,119463260.0
1072,3.0,96.0,2003,25.0,21.0,55000000.0,104354210.0,232354200.0,6.3,177354200.0
1073,6.0,114.0,2017,66.0,21.0,55000000.0,102826540.0,351767140.0,7.8,296767140.0
1074,0.0,131.0,2014,66.0,21.0,55000000.0,101530740.0,192903620.0,7.6,137903620.0
1075,6.0,120.0,2018,66.0,21.0,55000000.0,100407760.0,371985020.0,3.7,316985020.0
1076,3.0,100.0,1995,66.0,21.0,55000000.0,100328190.0,282300000.0,4.9,227300000.0
1077,3.0,88.0,2010,66.0,21.0,55000000.0,98711410.0,152269040.0,5.5,97269040.0
1078,10.0,106.0,2002,66.0,21.0,55000000.0,93932900.0,163838220.0,4.3,108838220.0
1079,0.0,116.0,1995,66.0,21.0,55000000.0,91387190.0,159387200.0,8.3,104387200.0
1080,11.0,98.0,2005,66.0,21.0,55000000.0,89706990.0,214392900.0,4.8,159392900.0
1081,11.0,128.0,1994,66.0,21.0,55000000.0,83015090.0,212200000.0,4.1,157200000.0
1082,6.0,120.0,1998,66.0,21.0,55000000.0,78750910.0,198750910.0,8.2,143750910.0
1083,1.0,95.0,2014,22.0,21.0,55000000.0,76223576.0,252410980.0,9.1,197410980.0
1084,1.0,98.0,2006,66.0,21.0,55000000.0,71724500.0,87473020.0,6.0,32473020.0
1085,1.0,121.0,1994,65.0,21.0,55000000.0,71565670.0,196565660.0,7.3,141565660.0
1086,0.0,110.0,2003,36.0,21.0,55000000.0,70098136.0,176469420.0,6.8,121469420.0
1087,1.0,93.0,2011,66.0,21.0,55000000.0,68224450.0,189624450.0,7.1,134624450.0
1088,3.0,97.0,1999,66.0,21.0,55000000.0,66458770.0,98699770.0,6.1,43699770.0
1089,0.0,136.0,2004,66.0,13.0,55000000.0,66207920.0,153535980.0,8.9,98535980.0
1090,0.0,110.0,1989,66.0,21.0,55000000.0,63408616.0,63408616.0,8.7,8408616.0
1091,2.0,104.0,1992,66.0,21.0,55000000.0,58422650.0,149022660.0,6.1,94022660.0
1092,12.0,110.0,2000,66.0,21.0,55000000.0,56932304.0,71189830.0,6.5,16189830.0
1093,11.0,133.0,1996,66.0,21.0,55000000.0,56679190.0,122079190.0,5.3,67079190.0
1094,1.0,91.0,2013,66.0,21.0,55000000.0,55750480.0,110387070.0,6.3,55387070.0
1095,0.0,110.0,1992,66.0,21.0,55000000.0,54927176.0,158500000.0,4.6,103500000.0
1096,0.0,105.0,2008,13.0,13.0,55000000.0,52075270.0,129075270.0,6.4,74075270.0
1097,9.0,143.0,2004,66.0,21.0,55000000.0,51225796.0,153770050.0,7.0,98770050.0
1098,1.0,106.0,2014,66.0,21.0,55000000.0,51178892.0,79312300.0,5.8,24312300.0
1099,9.0,110.0,1996,66.0,21.0,55000000.0,50047180.0,151947180.0,6.8,96947180.0
1100,1.0,102.0,2016,66.0,21.0,55000000.0,48023090.0,77548120.0,8.6,22548120.0
1101,0.0,110.0,2021,10.0,21.0,55000000.0,42326030.0,83508370.0,5.7,28508370.0
1102,0.0,121.0,1998,65.0,21.0,55000000.0,41610884.0,70692104.0,8.0,15692104.0
1103,9.0,116.0,2010,66.0,21.0,55000000.0,39440656.0,90552670.0,6.4,35552670.0
1104,0.0,109.0,1996,66.0,21.0,55000000.0,38564424.0,38564424.0,8.5,-16435576.0
1105,11.0,142.0,2008,66.0,21.0,55000000.0,35739800.0,113805580.0,7.9,58805580.0
1106,3.0,87.0,2012,66.0,21.0,55000000.0,34353000.0,67130050.0,8.4,12130050.0
1107,0.0,110.0,2003,66.0,21.0,55000000.0,34234010.0,47213096.0,6.4,-7786904.0
1108,11.0,126.0,1999,66.0,21.0,55000000.0,34105210.0,34105210.0,6.7,-20894790.0
1109,3.0,118.0,2003,66.0,21.0,55000000.0,33832740.0,63537164.0,3.5,8537164.0
1110,3.0,91.0,2008,66.0,21.0,55000000.0,33479698.0,43980364.0,8.8,-11019636.0
1111,11.0,115.0,2018,65.0,21.0,55000000.0,32732300.0,43070916.0,6.6,-11929084.0
1112,7.0,118.0,2015,66.0,21.0,55000000.0,31090320.0,74966856.0,5.5,19966856.0
1113,1.0,88.0,2012,65.0,21.0,55000000.0,31051126.0,136143600.0,9.2,81143600.0
1114,9.0,120.0,2021,66.0,21.0,55000000.0,29975168.0,43679828.0,9.0,-11320172.0
1115,0.0,92.0,2005,66.0,21.0,55000000.0,25857988.0,53913572.0,3.9,-1086428.0
1116,11.0,107.0,1996,66.0,21.0,55000000.0,21226204.0,60209336.0,6.5,5209336.0
1117,11.0,120.0,1996,66.0,21.0,55000000.0,18582964.0,18582964.0,8.4,-36417036.0
1118,6.0,110.0,2007,22.0,21.0,55000000.0,16285240.0,74870860.0,7.2,19870860.0
1119,1.0,115.0,2009,66.0,21.0,55000000.0,16222392.0,22438144.0,6.5,-32561856.0
1120,6.0,219.0,2003,66.0,21.0,55000000.0,12882934.0,12923936.0,6.4,-42076064.0
1121,11.0,100.0,1997,66.0,21.0,55000000.0,11532774.0,11532774.0,8.8,-43467226.0
1122,0.0,91.0,2013,66.0,21.0,55000000.0,9489829.0,22597968.0,3.9,-32402032.0
1123,6.0,110.0,2006,66.0,21.0,55000000.0,7221458.0,9521458.0,8.1,-45478542.0
1124,1.0,94.0,2004,66.0,21.0,55000000.0,6768055.0,28231444.0,3.7,-26768556.0
1125,6.0,133.0,2004,22.0,24.0,55000000.0,6167817.0,69722450.0,8.7,14722450.0
1126,6.0,124.0,2007,66.0,21.0,55000000.0,5755286.0,6521829.0,2.8,-48478171.0
1127,6.0,110.0,1998,66.0,21.0,55000000.0,1147784.0,1147784.0,7.8,-53852216.0
1128,7.0,96.0,2002,25.0,21.0,55000000.0,79161.0,1807990.0,2.8,-53192010.0
1129,1.0,127.0,1981,65.0,21.0,54000000.0,108185704.0,190400000.0,7.6,136400000.0
1130,0.0,108.0,2002,66.0,21.0,54000000.0,81676890.0,154338610.0,6.4,100338610.0
1131,3.0,109.0,2006,66.0,21.0,54000000.0,75802010.0,130402010.0,6.7,76402010.0
1132,6.0,123.0,2008,66.0,21.0,54000000.0,69951820.0,166617330.0,7.5,112617330.0
1133,6.0,162.0,1990,66.0,21.0,54000000.0,66666064.0,66788680.0,7.8,12788680.0
1134,6.0,123.0,2005,66.0,21.0,54000000.0,26850426.0,50719372.0,6.6,-3280628.0
1135,10.0,110.0,2003,66.0,21.0,54000000.0,6087542.0,7126002.0,1.3,-46873998.0
1136,0.0,100.0,2000,66.0,21.0,53012936.0,70327870.0,107190110.0,9.4,54177174.0
1137,3.0,105.0,2005,66.0,21.0,53000000.0,80270220.0,109848460.0,9.3,56848460.0
1138,11.0,118.0,2009,66.0,21.0,53000000.0,73357730.0,131159784.0,7.5,78159784.0
1139,6.0,122.0,2015,66.0,21.0,53000000.0,62575680.0,98837870.0,9.2,45837870.0
1140,9.0,110.0,1997,66.0,21.0,53000000.0,58403410.0,139801090.0,9.3,86801090.0
1141,9.0,126.0,2001,2.0,21.0,53000000.0,57386370.0,179199540.0,6.0,126199540.0
1142,11.0,90.0,2001,66.0,21.0,53000000.0,45207110.0,54207110.0,3.7,1207110.0
1143,6.0,132.0,2006,29.0,21.0,53000000.0,33602376.0,63657940.0,6.9,10657940.0
1144,8.0,191.0,2007,66.0,21.0,53000000.0,25031036.0,50187788.0,8.7,-2812212.0
1145,7.0,171.0,1998,66.0,21.0,53000000.0,22852488.0,22852488.0,7.8,-30147512.0
1146,11.0,137.0,2012,66.0,21.0,52500000.0,95720720.0,134612430.0,8.0,82112430.0
1147,6.0,140.0,2002,66.0,21.0,52000000.0,164606800.0,355612300.0,8.9,303612300.0
1148,9.0,108.0,2008,66.0,21.0,52000000.0,144130060.0,598421200.0,7.0,546421200.0
1149,10.0,106.0,2006,66.0,21.0,52000000.0,118703270.0,205727310.0,9.2,153727310.0
1150,10.0,124.0,2010,66.0,21.0,52000000.0,110485656.0,217569330.0,6.7,165569330.0
1151,6.0,178.0,1995,66.0,21.0,52000000.0,42438300.0,110400000.0,7.5,58400000.0
1152,3.0,114.0,2011,66.0,21.0,52000000.0,37243416.0,75997064.0,6.3,23997064.0
1153,6.0,165.0,1998,66.0,21.0,52000000.0,36400492.0,97709030.0,6.8,45709030.0
1154,6.0,110.0,1999,65.0,21.0,52000000.0,34580636.0,47407636.0,8.1,-4592364.0
1155,11.0,92.0,2010,22.0,21.0,52000000.0,24077428.0,53139170.0,5.4,1139170.0
1156,0.0,104.0,2003,10.0,21.0,52000000.0,23010608.0,26922492.0,3.8,-25077508.0
1157,10.0,116.0,2000,66.0,21.0,51000000.0,90571000.0,149270990.0,9.1,98270990.0
1158,1.0,90.0,2006,25.0,21.0,51000000.0,72779000.0,118583840.0,5.2,67583840.0
1159,1.0,97.0,2018,66.0,21.0,51000000.0,35851380.0,99624870.0,8.6,48624870.0
1160,3.0,93.0,2006,66.0,21.0,51000000.0,35093570.0,46815810.0,3.0,-4184190.0
1161,11.0,105.0,2011,66.0,21.0,50200000.0,62495644.0,126931330.0,7.0,76731330.0
1162,6.0,130.0,2009,66.0,21.0,50000000.0,296623650.0,687557700.0,6.1,637557700.0
1163,1.0,90.0,2001,66.0,21.0,50000000.0,267655000.0,491812800.0,9.0,441812800.0
1164,3.0,106.0,2012,66.0,21.0,50000000.0,218665740.0,556016640.0,6.1,506016640.0
1165,3.0,111.0,2014,66.0,21.0,50000000.0,191719340.0,331333900.0,7.7,281333900.0
1166,1.0,143.0,1991,66.0,21.0,50000000.0,165493900.0,390500000.0,7.2,340500000.0
1167,10.0,135.0,1996,66.0,21.0,50000000.0,153952590.0,273552580.0,7.9,223552580.0
1168,3.0,96.0,2015,66.0,21.0,50000000.0,150357140.0,241505000.0,6.2,191505000.0
1169,10.0,138.0,1997,66.0,21.0,50000000.0,148478020.0,314111940.0,8.6,264111940.0
1170,3.0,115.0,1998,66.0,21.0,50000000.0,135014980.0,202173000.0,7.3,152173000.0
1171,3.0,114.0,2016,66.0,21.0,50000000.0,127440870.0,217194800.0,6.2,167194800.0
1172,3.0,118.0,2013,66.0,21.0,50000000.0,127413176.0,172246220.0,5.2,122246220.0
1173,11.0,112.0,2011,66.0,21.0,50000000.0,127004180.0,257972750.0,7.5,207972750.0
1174,3.0,96.0,2002,66.0,21.0,50000000.0,126293460.0,171269540.0,7.1,121269540.0
1175,6.0,130.0,2000,66.0,21.0,50000000.0,125548690.0,257805250.0,8.1,207805250.0
1176,6.0,128.0,2018,66.0,21.0,50000000.0,115715890.0,213591520.0,7.9,163591520.0
1177,1.0,95.0,2018,2.0,21.0,50000000.0,115234100.0,346727360.0,6.2,296727360.0
1178,10.0,116.0,2003,66.0,21.0,50000000.0,105807520.0,178503790.0,7.7,128503790.0
1179,7.0,123.0,1994,66.0,21.0,50000000.0,105264610.0,223564600.0,8.6,173564600.0
1180,6.0,116.0,2018,66.0,21.0,50000000.0,103804410.0,173454000.0,5.0,123454000.0
1181,3.0,104.0,2008,66.0,21.0,50000000.0,97690980.0,225990980.0,6.6,175990980.0
1182,0.0,110.0,2014,66.0,21.0,50000000.0,91742160.0,222383060.0,6.3,172383060.0
1183,6.0,120.0,1998,66.0,21.0,50000000.0,91137660.0,159745280.0,7.5,109745280.0
1184,1.0,91.0,2013,66.0,21.0,50000000.0,90282580.0,238059570.0,7.0,188059570.0
1185,10.0,97.0,2006,66.0,21.0,50000000.0,88715190.0,128402904.0,5.2,78402904.0
1186,11.0,128.0,2006,66.0,21.0,50000000.0,88634240.0,185798270.0,8.5,135798270.0
1187,1.0,86.0,2017,66.0,21.0,50000000.0,86089510.0,216564830.0,3.7,166564830.0
1188,3.0,118.0,2011,66.0,21.0,50000000.0,84351200.0,146493970.0,6.8,96493970.0
1189,6.0,115.0,2017,66.0,21.0,50000000.0,81903460.0,179769460.0,7.3,129769460.0
1190,0.0,101.0,1999,66.0,21.0,50000000.0,81526120.0,161626130.0,8.2,111626130.0
1191,1.0,110.0,1995,66.0,21.0,50000000.0,81022340.0,152022340.0,2.9,102022340.0
1192,11.0,117.0,2009,66.0,21.0,50000000.0,79957630.0,186450320.0,4.2,136450320.0
1193,7.0,109.0,2005,66.0,21.0,50000000.0,75941730.0,161941730.0,8.4,111941730.0
1194,6.0,124.0,2011,66.0,21.0,50000000.0,75624550.0,118729070.0,7.1,68729070.0
1195,6.0,133.0,2011,66.0,21.0,50000000.0,75605490.0,111300830.0,8.6,61300830.0
1196,1.0,80.0,2004,66.0,21.0,50000000.0,75367700.0,208094540.0,3.7,158094540.0
1197,3.0,98.0,2004,66.0,21.0,50000000.0,73701900.0,96469180.0,3.8,46469180.0
1198,0.0,145.0,2006,25.0,21.0,50000000.0,70511030.0,130214160.0,9.0,80214160.0
1199,11.0,129.0,1995,66.0,21.0,50000000.0,67823576.0,190023570.0,5.5,140023570.0
1200,1.0,98.0,2009,66.0,21.0,50000000.0,67172590.0,105103784.0,4.4,55103784.0
1201,11.0,91.0,2004,66.0,21.0,50000000.0,66711892.0,117211890.0,7.6,67211890.0
1202,1.0,102.0,2005,66.0,21.0,50000000.0,66010680.0,144110690.0,3.9,94110690.0
1203,12.0,110.0,2003,66.0,21.0,50000000.0,60470220.0,88316830.0,5.4,38316830.0
1204,1.0,83.0,2014,66.0,21.0,50000000.0,59157732.0,156399650.0,5.6,106399650.0
1205,1.0,86.0,2006,66.0,21.0,50000000.0,58640120.0,71052610.0,8.0,21052610.0
1206,3.0,112.0,2012,66.0,21.0,50000000.0,56758836.0,236799220.0,9.2,186799220.0
1207,0.0,100.0,2013,66.0,21.0,50000000.0,55703476.0,214949710.0,7.0,164949710.0
1208,1.0,114.0,2011,66.0,21.0,50000000.0,55100436.0,146195150.0,5.7,96195150.0
1209,11.0,113.0,2001,2.0,21.0,50000000.0,54997476.0,104488380.0,7.5,54488380.0
1210,11.0,144.0,2016,66.0,21.0,50000000.0,52853220.0,69411370.0,8.2,19411370.0
1211,11.0,124.0,2002,66.0,21.0,50000000.0,52752476.0,119114500.0,6.8,69114500.0
1212,0.0,114.0,2017,66.0,21.0,50000000.0,51342000.0,135569220.0,8.2,85569220.0
1213,11.0,127.0,2005,66.0,21.0,50000000.0,50824620.0,92690960.0,6.7,42690960.0
1214,7.0,93.0,2004,10.0,21.0,50000000.0,50740080.0,125168740.0,6.0,75168740.0
1215,1.0,95.0,2014,66.0,21.0,50000000.0,50151544.0,97651544.0,7.7,47651544.0
1216,11.0,121.0,1997,66.0,21.0,50000000.0,50068310.0,50068310.0,5.2,68310.0
1217,11.0,105.0,2006,66.0,21.0,50000000.0,48751188.0,82751190.0,3.7,32751190.0
1218,11.0,128.0,1997,66.0,21.0,50000000.0,48265580.0,80369970.0,8.4,30369970.0
1219,6.0,125.0,1997,66.0,21.0,50000000.0,48169156.0,48169156.0,8.0,-1830844.0
1220,11.0,89.0,2014,66.0,21.0,50000000.0,47602190.0,150429380.0,6.3,100429380.0
1221,6.0,141.0,2014,66.0,21.0,50000000.0,47119388.0,76073550.0,8.3,26073550.0
1222,7.0,125.0,2006,22.0,21.0,50000000.0,46982630.0,94704220.0,6.3,44704220.0
1223,1.0,100.0,2021,22.0,21.0,50000000.0,46536690.0,132545980.0,8.2,82545980.0
1224,0.0,100.0,2019,27.0,21.0,50000000.0,44819350.0,91419350.0,8.1,41419350.0
1225,3.0,118.0,2000,66.0,21.0,50000000.0,44737060.0,50054510.0,7.9,54510.0
1226,0.0,139.0,1998,66.0,21.0,50000000.0,44705770.0,49105770.0,7.9,-894230.0
1227,2.0,114.0,2016,66.0,21.0,50000000.0,43034524.0,86234504.0,7.3,36234504.0
1228,3.0,109.0,1994,66.0,21.0,50000000.0,42586860.0,119180936.0,7.2,69180936.0
1229,3.0,106.0,1990,66.0,21.0,50000000.0,41476096.0,41476096.0,5.7,-8523904.0
